reference_char,hypothesis_char,pair,operation,folded_equal,count,item_id,engine,stage,document_type,difficulty
n,o,n->o,substitution,False,1,data_68,easyocr,raw,academic,easy
n,s,n->s,substitution,False,1,data_68,easyocr,raw,academic,easy
n,u,n->u,substitution,False,1,data_68,easyocr,raw,academic,easy
n,ğ,n->ğ,substitution,False,2,data_68,easyocr,raw,academic,easy
n,ş,n->ş,substitution,False,1,data_68,easyocr,raw,academic,easy
o,,o-><del>,deletion,False,5,data_68,easyocr,raw,academic,easy
o, ,o-> ,substitution,False,2,data_68,easyocr,raw,academic,easy
o,a,o->a,substitution,False,4,data_68,easyocr,raw,academic,easy
o,d,o->d,substitution,False,1,data_68,easyocr,raw,academic,easy
o,e,o->e,substitution,False,2,data_68,easyocr,raw,academic,easy
o,i,o->i,substitution,False,5,data_68,easyocr,raw,academic,easy
o,k,o->k,substitution,False,1,data_68,easyocr,raw,academic,easy
o,m,o->m,substitution,False,2,data_68,easyocr,raw,academic,easy
o,n,o->n,substitution,False,5,data_68,easyocr,raw,academic,easy
o,r,o->r,substitution,False,1,data_68,easyocr,raw,academic,easy
o,s,o->s,substitution,False,1,data_68,easyocr,raw,academic,easy
o,u,o->u,substitution,False,1,data_68,easyocr,raw,academic,easy
o,ç,o->ç,substitution,False,1,data_68,easyocr,raw,academic,easy
p,i,p->i,substitution,False,1,data_68,easyocr,raw,academic,easy
p,o,p->o,substitution,False,1,data_68,easyocr,raw,academic,easy
r,g,r->g,substitution,False,5,data_68,easyocr,raw,academic,easy
r,i,r->i,substitution,False,3,data_68,easyocr,raw,academic,easy
r,s,r->s,substitution,False,2,data_68,easyocr,raw,academic,easy
r,u,r->u,substitution,False,3,data_68,easyocr,raw,academic,easy
r,ü,r->ü,substitution,False,1,data_68,easyocr,raw,academic,easy
r,ğ,r->ğ,substitution,False,1,data_68,easyocr,raw,academic,easy
r,ı,r->ı,substitution,False,1,data_68,easyocr,raw,academic,easy
r,ş,r->ş,substitution,False,1,data_68,easyocr,raw,academic,easy
s,,s-><del>,deletion,False,2,data_68,easyocr,raw,academic,easy
s,S,s->S,substitution,True,1,data_68,easyocr,raw,academic,easy
s,a,s->a,substitution,False,2,data_68,easyocr,raw,academic,easy
s,e,s->e,substitution,False,1,data_68,easyocr,raw,academic,easy
s,f,s->f,substitution,False,1,data_68,easyocr,raw,academic,easy
s,g,s->g,substitution,False,1,data_68,easyocr,raw,academic,easy
s,i,s->i,substitution,False,3,data_68,easyocr,raw,academic,easy
s,k,s->k,substitution,False,1,data_68,easyocr,raw,academic,easy
s,l,s->l,substitution,False,1,data_68,easyocr,raw,academic,easy
s,m,s->m,substitution,False,2,data_68,easyocr,raw,academic,easy
s,r,s->r,substitution,False,2,data_68,easyocr,raw,academic,easy
s,t,s->t,substitution,False,2,data_68,easyocr,raw,academic,easy
s,u,s->u,substitution,False,1,data_68,easyocr,raw,academic,easy
s,ö,s->ö,substitution,False,1,data_68,easyocr,raw,academic,easy
t,g,t->g,substitution,False,1,data_68,easyocr,raw,academic,easy
t,i,t->i,substitution,False,3,data_68,easyocr,raw,academic,easy
t,o,t->o,substitution,False,2,data_68,easyocr,raw,academic,easy
t,s,t->s,substitution,False,5,data_68,easyocr,raw,academic,easy
t,ç,t->ç,substitution,False,1,data_68,easyocr,raw,academic,easy
t,ü,t->ü,substitution,False,1,data_68,easyocr,raw,academic,easy
t,ş,t->ş,substitution,False,1,data_68,easyocr,raw,academic,easy
u,,u-><del>,deletion,False,2,data_68,easyocr,raw,academic,easy
u,",","u->,",substitution,False,1,data_68,easyocr,raw,academic,easy
u,S,u->S,substitution,False,1,data_68,easyocr,raw,academic,easy
u,a,u->a,substitution,False,3,data_68,easyocr,raw,academic,easy
u,d,u->d,substitution,False,1,data_68,easyocr,raw,academic,easy
u,e,u->e,substitution,False,1,data_68,easyocr,raw,academic,easy
u,i,u->i,substitution,False,2,data_68,easyocr,raw,academic,easy
u,k,u->k,substitution,False,1,data_68,easyocr,raw,academic,easy
u,n,u->n,substitution,False,2,data_68,easyocr,raw,academic,easy
u,o,u->o,substitution,False,1,data_68,easyocr,raw,academic,easy
u,r,u->r,substitution,False,1,data_68,easyocr,raw,academic,easy
u,s,u->s,substitution,False,1,data_68,easyocr,raw,academic,easy
u,t,u->t,substitution,False,2,data_68,easyocr,raw,academic,easy
u,z,u->z,substitution,False,2,data_68,easyocr,raw,academic,easy
v,c,v->c,substitution,False,1,data_68,easyocr,raw,academic,easy
v,ç,v->ç,substitution,False,1,data_68,easyocr,raw,academic,easy
y,i,y->i,substitution,False,2,data_68,easyocr,raw,academic,easy
y,ı,y->ı,substitution,False,1,data_68,easyocr,raw,academic,easy
z,i,z->i,substitution,False,1,data_68,easyocr,raw,academic,easy
z,s,z->s,substitution,False,1,data_68,easyocr,raw,academic,easy
z,u,z->u,substitution,False,1,data_68,easyocr,raw,academic,easy
Ü,ü,Ü->ü,substitution,True,1,data_68,easyocr,raw,academic,easy
â,o,â->o,substitution,False,1,data_68,easyocr,raw,academic,easy
ç,,ç-><del>,deletion,False,2,data_68,easyocr,raw,academic,easy
ç,a,ç->a,substitution,False,1,data_68,easyocr,raw,academic,easy
ç,l,ç->l,substitution,False,1,data_68,easyocr,raw,academic,easy
ç,n,ç->n,substitution,False,1,data_68,easyocr,raw,academic,easy
ç,r,ç->r,substitution,False,1,data_68,easyocr,raw,academic,easy
ç,ü,ç->ü,substitution,False,1,data_68,easyocr,raw,academic,easy
ç,ş,ç->ş,substitution,False,1,data_68,easyocr,raw,academic,easy
ö,f,ö->f,substitution,False,1,data_68,easyocr,raw,academic,easy
ö,i,ö->i,substitution,False,1,data_68,easyocr,raw,academic,easy
ö,o,ö->o,substitution,True,1,data_68,easyocr,raw,academic,easy
ö,s,ö->s,substitution,False,1,data_68,easyocr,raw,academic,easy
ö,t,ö->t,substitution,False,1,data_68,easyocr,raw,academic,easy
ü,,ü-><del>,deletion,False,3,data_68,easyocr,raw,academic,easy
ü, ,ü-> ,substitution,False,2,data_68,easyocr,raw,academic,easy
ü,.,ü->.,substitution,False,1,data_68,easyocr,raw,academic,easy
ü,a,ü->a,substitution,False,2,data_68,easyocr,raw,academic,easy
ü,e,ü->e,substitution,False,3,data_68,easyocr,raw,academic,easy
ü,i,ü->i,substitution,False,4,data_68,easyocr,raw,academic,easy
ü,k,ü->k,substitution,False,1,data_68,easyocr,raw,academic,easy
ü,o,ü->o,substitution,False,1,data_68,easyocr,raw,academic,easy
ü,p,ü->p,substitution,False,1,data_68,easyocr,raw,academic,easy
ü,t,ü->t,substitution,False,1,data_68,easyocr,raw,academic,easy
ü,ö,ü->ö,substitution,False,1,data_68,easyocr,raw,academic,easy
ğ,,ğ-><del>,deletion,False,2,data_68,easyocr,raw,academic,easy
ğ,d,ğ->d,substitution,False,2,data_68,easyocr,raw,academic,easy
ğ,g,ğ->g,substitution,True,1,data_68,easyocr,raw,academic,easy
ğ,i,ğ->i,substitution,False,1,data_68,easyocr,raw,academic,easy
ğ,k,ğ->k,substitution,False,1,data_68,easyocr,raw,academic,easy
ğ,n,ğ->n,substitution,False,1,data_68,easyocr,raw,academic,easy
ğ,r,ğ->r,substitution,False,1,data_68,easyocr,raw,academic,easy
ğ,ş,ğ->ş,substitution,False,1,data_68,easyocr,raw,academic,easy
İ,i,İ->i,substitution,True,1,data_68,easyocr,raw,academic,easy
ı,,ı-><del>,deletion,False,3,data_68,easyocr,raw,academic,easy
ı, ,ı-> ,substitution,False,3,data_68,easyocr,raw,academic,easy
ı,",","ı->,",substitution,False,1,data_68,easyocr,raw,academic,easy
ı,O,ı->O,substitution,False,1,data_68,easyocr,raw,academic,easy
ı,[,ı->[,substitution,False,1,data_68,easyocr,raw,academic,easy
ı,a,ı->a,substitution,False,1,data_68,easyocr,raw,academic,easy
ı,b,ı->b,substitution,False,2,data_68,easyocr,raw,academic,easy
ı,e,ı->e,substitution,False,2,data_68,easyocr,raw,academic,easy
ı,i,ı->i,substitution,True,8,data_68,easyocr,raw,academic,easy
ı,l,ı->l,substitution,False,2,data_68,easyocr,raw,academic,easy
ı,n,ı->n,substitution,False,1,data_68,easyocr,raw,academic,easy
ı,o,ı->o,substitution,False,2,data_68,easyocr,raw,academic,easy
ı,r,ı->r,substitution,False,1,data_68,easyocr,raw,academic,easy
ı,t,ı->t,substitution,False,1,data_68,easyocr,raw,academic,easy
ı,u,ı->u,substitution,False,1,data_68,easyocr,raw,academic,easy
ı,z,ı->z,substitution,False,1,data_68,easyocr,raw,academic,easy
ı,ş,ı->ş,substitution,False,1,data_68,easyocr,raw,academic,easy
Ş,B,Ş->B,substitution,False,1,data_68,easyocr,raw,academic,easy
Ş,b,Ş->b,substitution,False,1,data_68,easyocr,raw,academic,easy
Ş,d,Ş->d,substitution,False,1,data_68,easyocr,raw,academic,easy
Ş,ı,Ş->ı,substitution,False,1,data_68,easyocr,raw,academic,easy
ş,,ş-><del>,deletion,False,6,data_68,easyocr,raw,academic,easy
ş, ,ş-> ,substitution,False,1,data_68,easyocr,raw,academic,easy
ş,G,ş->G,substitution,False,1,data_68,easyocr,raw,academic,easy
ş,e,ş->e,substitution,False,2,data_68,easyocr,raw,academic,easy
ş,j,ş->j,substitution,False,1,data_68,easyocr,raw,academic,easy
ş,l,ş->l,substitution,False,2,data_68,easyocr,raw,academic,easy
ş,n,ş->n,substitution,False,1,data_68,easyocr,raw,academic,easy
ş,s,ş->s,substitution,True,1,data_68,easyocr,raw,academic,easy
ş,ü,ş->ü,substitution,False,1,data_68,easyocr,raw,academic,easy
,c,<ins>->c,insertion,False,2,data_68,easyocr,corrected,academic,easy
,g,<ins>->g,insertion,False,4,data_68,easyocr,corrected,academic,easy
,i,<ins>->i,insertion,False,18,data_68,easyocr,corrected,academic,easy
,o,<ins>->o,insertion,False,4,data_68,easyocr,corrected,academic,easy
,s,<ins>->s,insertion,False,2,data_68,easyocr,corrected,academic,easy
,u,<ins>->u,insertion,False,2,data_68,easyocr,corrected,academic,easy
,ç,<ins>->ç,insertion,False,2,data_68,easyocr,corrected,academic,easy
,ö,<ins>->ö,insertion,False,1,data_68,easyocr,corrected,academic,easy
,ü,<ins>->ü,insertion,False,1,data_68,easyocr,corrected,academic,easy
,ğ,<ins>->ğ,insertion,False,1,data_68,easyocr,corrected,academic,easy
,ı,<ins>->ı,insertion,False,5,data_68,easyocr,corrected,academic,easy
,Ş,<ins>->Ş,insertion,False,1,data_68,easyocr,corrected,academic,easy
,ş,<ins>->ş,insertion,False,6,data_68,easyocr,corrected,academic,easy
 ,I, ->I,substitution,False,1,data_68,easyocr,corrected,academic,easy
 ,g, ->g,substitution,False,2,data_68,easyocr,corrected,academic,easy
 ,i, ->i,substitution,False,7,data_68,easyocr,corrected,academic,easy
 ,s, ->s,substitution,False,1,data_68,easyocr,corrected,academic,easy
 ,u, ->u,substitution,False,1,data_68,easyocr,corrected,academic,easy
 ,ü, ->ü,substitution,False,3,data_68,easyocr,corrected,academic,easy
 ,ğ, ->ğ,substitution,False,2,data_68,easyocr,corrected,academic,easy
 ,ı, ->ı,substitution,False,5,data_68,easyocr,corrected,academic,easy
",",i,",->i",substitution,False,1,data_68,easyocr,corrected,academic,easy
",",u,",->u",substitution,False,1,data_68,easyocr,corrected,academic,easy
-,u,-->u,substitution,False,1,data_68,easyocr,corrected,academic,easy
.,S,.->S,substitution,False,1,data_68,easyocr,corrected,academic,easy
.,ç,.->ç,substitution,False,1,data_68,easyocr,corrected,academic,easy
2,g,2->g,substitution,False,1,data_68,easyocr,corrected,academic,easy
B,i,B->i,substitution,False,1,data_68,easyocr,corrected,academic,easy
G,,G-><del>,deletion,False,1,data_68,easyocr,corrected,academic,easy
G,d,G->d,substitution,False,1,data_68,easyocr,corrected,academic,easy
O,l,O->l,substitution,False,1,data_68,easyocr,corrected,academic,easy
S,.,S->.,substitution,False,1,data_68,easyocr,corrected,academic,easy
S,s,S->s,substitution,True,1,data_68,easyocr,corrected,academic,easy
S,u,S->u,substitution,False,1,data_68,easyocr,corrected,academic,easy
U,,U-><del>,deletion,False,1,data_68,easyocr,corrected,academic,easy
a,c,a->c,substitution,False,1,data_68,easyocr,corrected,academic,easy
a,i,a->i,substitution,False,14,data_68,easyocr,corrected,academic,easy
a,o,a->o,substitution,False,5,data_68,easyocr,corrected,academic,easy
a,u,a->u,substitution,False,2,data_68,easyocr,corrected,academic,easy
a,ü,a->ü,substitution,False,2,data_68,easyocr,corrected,academic,easy
a,ğ,a->ğ,substitution,False,2,data_68,easyocr,corrected,academic,easy
a,ı,a->ı,substitution,False,5,data_68,easyocr,corrected,academic,easy
b,g,b->g,substitution,False,1,data_68,easyocr,corrected,academic,easy
b,o,b->o,substitution,False,1,data_68,easyocr,corrected,academic,easy
b,ö,b->ö,substitution,False,1,data_68,easyocr,corrected,academic,easy
b,ü,b->ü,substitution,False,1,data_68,easyocr,corrected,academic,easy
b,ğ,b->ğ,substitution,False,1,data_68,easyocr,corrected,academic,easy
c, ,c-> ,substitution,False,1,data_68,easyocr,corrected,academic,easy
c,d,c->d,substitution,False,1,data_68,easyocr,corrected,academic,easy
c,e,c->e,substitution,False,1,data_68,easyocr,corrected,academic,easy
c,n,c->n,substitution,False,1,data_68,easyocr,corrected,academic,easy
c,t,c->t,substitution,False,1,data_68,easyocr,corrected,academic,easy
d,G,d->G,substitution,False,1,data_68,easyocr,corrected,academic,easy
d,i,d->i,substitution,False,3,data_68,easyocr,corrected,academic,easy
d,s,d->s,substitution,False,1,data_68,easyocr,corrected,academic,easy
d,u,d->u,substitution,False,1,data_68,easyocr,corrected,academic,easy
d,ç,d->ç,substitution,False,1,data_68,easyocr,corrected,academic,easy
d,Ş,d->Ş,substitution,False,1,data_68,easyocr,corrected,academic,easy
d,ş,d->ş,substitution,False,1,data_68,easyocr,corrected,academic,easy
e,i,e->i,substitution,False,5,data_68,easyocr,corrected,academic,easy
e,o,e->o,substitution,False,4,data_68,easyocr,corrected,academic,easy
e,ü,e->ü,substitution,False,2,data_68,easyocr,corrected,academic,easy
e,ı,e->ı,substitution,False,1,data_68,easyocr,corrected,academic,easy
e,ş,e->ş,substitution,False,2,data_68,easyocr,corrected,academic,easy
f,ö,f->ö,substitution,False,1,data_68,easyocr,corrected,academic,easy
g,,g-><del>,deletion,False,5,data_68,easyocr,corrected,academic,easy
g, ,g-> ,substitution,False,2,data_68,easyocr,corrected,academic,easy
g,a,g->a,substitution,False,2,data_68,easyocr,corrected,academic,easy
g,b,g->b,substitution,False,1,data_68,easyocr,corrected,academic,easy
g,i,g->i,substitution,False,1,data_68,easyocr,corrected,academic,easy
g,k,g->k,substitution,False,1,data_68,easyocr,corrected,academic,easy
g,l,g->l,substitution,False,1,data_68,easyocr,corrected,academic,easy
g,m,g->m,substitution,False,2,data_68,easyocr,corrected,academic,easy
g,n,g->n,substitution,False,1,data_68,easyocr,corrected,academic,easy
g,o,g->o,substitution,False,1,data_68,easyocr,corrected,academic,easy
g,r,g->r,substitution,False,2,data_68,easyocr,corrected,academic,easy
g,t,g->t,substitution,False,2,data_68,easyocr,corrected,academic,easy
h,g,h->g,substitution,False,1,data_68,easyocr,corrected,academic,easy
h,i,h->i,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,,i-><del>,deletion,False,10,data_68,easyocr,corrected,academic,easy
i, ,i-> ,substitution,False,6,data_68,easyocr,corrected,academic,easy
i,-,i->-,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,B,i->B,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,a,i->a,substitution,False,11,data_68,easyocr,corrected,academic,easy
i,b,i->b,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,d,i->d,substitution,False,2,data_68,easyocr,corrected,academic,easy
i,e,i->e,substitution,False,7,data_68,easyocr,corrected,academic,easy
i,g,i->g,substitution,False,2,data_68,easyocr,corrected,academic,easy
i,h,i->h,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,j,i->j,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,k,i->k,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,l,i->l,substitution,False,3,data_68,easyocr,corrected,academic,easy
i,m,i->m,substitution,False,2,data_68,easyocr,corrected,academic,easy
i,n,i->n,substitution,False,5,data_68,easyocr,corrected,academic,easy
i,o,i->o,substitution,False,4,data_68,easyocr,corrected,academic,easy
i,r,i->r,substitution,False,2,data_68,easyocr,corrected,academic,easy
i,s,i->s,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,t,i->t,substitution,False,3,data_68,easyocr,corrected,academic,easy
i,u,i->u,substitution,False,3,data_68,easyocr,corrected,academic,easy
i,v,i->v,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,y,i->y,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,z,i->z,substitution,False,4,data_68,easyocr,corrected,academic,easy
i,ü,i->ü,substitution,False,1,data_68,easyocr,corrected,academic,easy
i,ğ,i->ğ,substitution,False,2,data_68,easyocr,corrected,academic,easy
i,ı,i->ı,substitution,True,7,data_68,easyocr,corrected,academic,easy
i,ş,i->ş,substitution,False,1,data_68,easyocr,corrected,academic,easy
k,g,k->g,substitution,False,1,data_68,easyocr,corrected,academic,easy
k,i,k->i,substitution,False,2,data_68,easyocr,corrected,academic,easy
k,o,k->o,substitution,False,1,data_68,easyocr,corrected,academic,easy
k,ü,k->ü,substitution,False,1,data_68,easyocr,corrected,academic,easy
k,ı,k->ı,substitution,False,2,data_68,easyocr,corrected,academic,easy
k,Ş,k->Ş,substitution,False,1,data_68,easyocr,corrected,academic,easy
l,U,l->U,substitution,False,1,data_68,easyocr,corrected,academic,easy
l,g,l->g,substitution,False,1,data_68,easyocr,corrected,academic,easy
l,i,l->i,substitution,False,1,data_68,easyocr,corrected,academic,easy
l,s,l->s,substitution,False,2,data_68,easyocr,corrected,academic,easy
l,u,l->u,substitution,False,1,data_68,easyocr,corrected,academic,easy
l,ü,l->ü,substitution,False,5,data_68,easyocr,corrected,academic,easy
l,ş,l->ş,substitution,False,1,data_68,easyocr,corrected,academic,easy
m,g,m->g,substitution,False,1,data_68,easyocr,corrected,academic,easy
m,o,m->o,substitution,False,1,data_68,easyocr,corrected,academic,easy
m,ç,m->ç,substitution,False,1,data_68,easyocr,corrected,academic,easy
m,ı,m->ı,substitution,False,1,data_68,easyocr,corrected,academic,easy
n,c,n->c,substitution,False,1,data_68,easyocr,corrected,academic,easy
n,i,n->i,substitution,False,5,data_68,easyocr,corrected,academic,easy
n,o,n->o,substitution,False,2,data_68,easyocr,corrected,academic,easy
n,s,n->s,substitution,False,1,data_68,easyocr,corrected,academic,easy
n,u,n->u,substitution,False,1,data_68,easyocr,corrected,academic,easy
n,ğ,n->ğ,substitution,False,2,data_68,easyocr,corrected,academic,easy
n,ş,n->ş,substitution,False,1,data_68,easyocr,corrected,academic,easy
o,,o-><del>,deletion,False,6,data_68,easyocr,corrected,academic,easy
o, ,o-> ,substitution,False,1,data_68,easyocr,corrected,academic,easy
o,a,o->a,substitution,False,4,data_68,easyocr,corrected,academic,easy
o,d,o->d,substitution,False,1,data_68,easyocr,corrected,academic,easy
o,e,o->e,substitution,False,2,data_68,easyocr,corrected,academic,easy
o,f,o->f,substitution,False,1,data_68,easyocr,corrected,academic,easy
o,i,o->i,substitution,False,6,data_68,easyocr,corrected,academic,easy
o,k,o->k,substitution,False,1,data_68,easyocr,corrected,academic,easy
o,m,o->m,substitution,False,1,data_68,easyocr,corrected,academic,easy
o,n,o->n,substitution,False,5,data_68,easyocr,corrected,academic,easy
o,s,o->s,substitution,False,1,data_68,easyocr,corrected,academic,easy
o,u,o->u,substitution,False,1,data_68,easyocr,corrected,academic,easy
